Size,Rating
12.0,3.5
3.7,4.4
1.6,4.5
12.0,3.7
29.0,5.0
36.0,4.5
4.0,4.5
15.0,4.1
42.0,4.173243045387998
7.8,3.4
4.6,4.1
4.3,4.173243045387998
2.8,4.173243045387998
27.0,5.0
7.3,4.2
23.0,4.1
20.0,4.1
5.4,4.173243045387998
24.0,4.2
20.0,4.3
1.4,4.173243045387998
3.6,5.0
6.3,4.4
21.0,4.173243045387998
14.0,4.3
25.0,4.5
16.0,4.173243045387998
55.0,4.8
22.0,4.4
3.0,4.173243045387998
2.6,4.173243045387998
24.0,4.173243045387998
0.551,4.4
4.0,4.173243045387998
5.1,4.173243045387998
22.0,4.173243045387998
21.0,4.173243045387998
18.0,4.173243045387998
62.0,4.7
30.0,4.173243045387998
23.0,4.173243045387998
20.39528931451608,4.173243045387998
20.39528931451608,4.173243045387998
10.0,4.173243045387998
29.0,4.3
1.9,4.4
0.029,4.6
43.0,2.8
8.3,5.0
0.103,4.4
6.2,2.0
8.3,5.0
5.5,4.4
11.0,5.0
17.0,4.173243045387998
2.4,3.4
4.6,4.4
3.0,4.173243045387998
21.0,3.4
2.7,4.173243045387998
15.0,4.173243045387998
4.7,3.3
3.0,1.5
1.4,4.173243045387998
13.0,4.173243045387998
16.0,4.173243045387998
2.0,5.0
11.0,4.173243045387998
2.9,4.3
40.0,4.3
14.0,4.173243045387998
9.7,4.173243045387998
7.8,4.173243045387998
3.2,4.173243045387998
8.0,2.2
29.0,4.6
3.1,4.173243045387998
3.5,4.173243045387998
14.0,5.0
8.7,4.173243045387998
8.8,4.173243045387998
9.7,4.7
3.1,4.173243045387998
3.2,4.173243045387998
8.5,4.173243045387998
3.5,4.173243045387998
7.8,4.173243045387998
11.0,4.173243045387998
6.3,4.7
19.0,3.5
5.0,4.3
16.0,3.6
3.5,4.3
2.3,3.6
3.3,2.6
4.1,4.7
4.1,4.5
4.1,4.0
7.0,4.6
2.3,5.0
4.1,4.2
1.1,4.173243045387998
18.0,4.173243045387998
4.1,4.2
1.5,4.173243045387998
2.3,4.7
3.5,4.5
3.7,3.6
20.39528931451608,3.8
4.0,4.2
1.8,3.8
4.0,3.5
3.8,4.1
10.0,4.173243045387998
1.3,4.173243045387998
6.6,5.0
4.1,4.173243045387998
2.5,4.2
4.1,4.1
20.39528931451608,4.173243045387998
2.5,4.173243045387998
2.5,3.6
4.3,4.3
7.7,4.1
6.8,4.4
3.4,4.173243045387998
1.4,4.173243045387998
3.6,4.0
2.3,5.0
14.0,5.0
99.0,4.173243045387998
4.1,3.8
8.7,4.3
2.5,4.7
2.9,4.5
4.3,4.4
6.1,4.7
20.39528931451608,3.7
20.39528931451608,4.3
20.39528931451608,4.173243045387998
14.0,4.0
15.0,3.9
6.3,4.173243045387998
66.0,4.9
3.4,3.5
20.39528931451608,3.5
76.0,4.173243045387998
7.7,4.4
6.5,4.2
14.0,4.173243045387998
25.0,4.173243045387998
20.39528931451608,4.173243045387998
20.39528931451608,4.3
1.4,4.173243045387998
50.0,4.7
2.5,4.5
2.2,4.4
4.6,4.2
15.0,4.4
13.0,3.3
8.1,4.9
20.39528931451608,4.5
20.39528931451608,4.7
16.0,4.7
9.6,3.9
20.39528931451608,4.7
20.39528931451608,4.7
20.39528931451608,4.173243045387998
10.0,4.4
3.1,4.8
78.0,4.8
27.0,4.0
20.39528931451608,3.7
10.0,5.0
5.8,3.0
3.2,3.9
0.898,4.173243045387998
3.7,4.173243045387998
20.39528931451608,4.6
57.0,4.6
42.0,4.3
36.0,4.2
1.2,4.173243045387998
46.0,5.0
30.0,4.173243045387998
3.2,4.5
10.0,4.173243045387998
1.8,4.2
31.0,4.173243045387998
6.6,1.0
5.1,4.173243045387998
3.2,4.6
6.0,4.173243045387998
2.5,4.173243045387998
9.9,4.173243045387998
10.0,4.173243045387998
0.172,4.173243045387998
5.2,4.173243045387998
5.1,4.1
6.4,4.7
14.0,4.173243045387998
15.0,4.173243045387998
3.3,4.173243045387998
6.9,4.4
5.1,4.8
20.0,4.2
10.0,4.173243045387998
6.6,4.173243045387998
6.1,5.0
3.2,4.6
100.0,4.5
1.4,5.0
2.1,2.9
7.2,4.173243045387998
91.0,4.4
2.8,4.173243045387998
0.743,4.173243045387998
14.0,3.0
14.0,4.5
43.0,2.4
6.9,4.3
96.0,3.9
14.0,1.9
26.0,4.4
18.0,5.0
34.0,4.0
2.8,4.7
92.0,3.9
11.0,5.0
15.0,4.2
4.0,4.2
3.8,2.8
1.3,4.2
13.0,1.0
67.0,3.9
99.0,4.1
0.116,4.1
2.2,3.2
24.0,4.173243045387998
43.0,5.0
5.9,4.173243045387998
2.4,5.0
67.0,4.3
67.0,4.1
13.0,3.8
8.2,4.0
5.2,4.173243045387998
20.39528931451608,4.2
9.2,5.0
63.0,4.1
4.2,5.0
16.0,4.173243045387998
18.0,4.173243045387998
12.0,4.173243045387998
78.0,4.1
38.0,3.5
9.5,3.9
20.39528931451608,4.2
45.0,3.8
28.0,3.7
7.7,2.8
9.5,4.7
5.2,4.3
38.0,4.1
3.7,4.173243045387998
25.0,4.7
20.0,4.2
0.153,4.0
5.3,3.2
6.3,4.6
38.0,5.0
13.0,4.4
6.4,4.5
1.9,4.0
6.4,4.6
2.0,4.7
8.6,4.173243045387998
24.0,4.1
10.0,4.5
39.0,4.3
60.0,4.173243045387998
40.0,5.0
15.0,5.0
0.209,4.2
1.5,4.0
2.3,4.173243045387998
13.0,5.0
9.4,2.7
3.7,4.1
4.2,4.173243045387998
22.0,4.173243045387998
13.0,4.4
8.1,4.173243045387998
12.0,4.3
19.0,4.1
20.39528931451608,4.7
4.9,4.4
9.7,4.173243045387998
3.6,4.173243045387998
2.5,3.6
2.5,4.0
18.0,4.1
35.0,4.0
6.3,4.1
1.3,4.0
3.4,4.173243045387998
3.4,4.173243045387998
3.4,4.173243045387998
3.4,4.173243045387998
17.0,5.0
2.2,3.6
20.39528931451608,4.1
5.0,4.3
4.6,4.1
9.0,2.6
1.3,2.7
24.0,3.8
3.2,5.0
97.0,4.2
0.353,4.173243045387998
3.2,5.0
2.4,2.6
8.4,4.4
12.0,4.3
3.4,4.173243045387998
3.4,4.173243045387998
7.3,4.7
4.2,2.8
58.0,4.1
6.8,4.173243045387998
0.499,3.6
3.2,4.173243045387998
3.3,4.173243045387998
3.7,4.0
25.0,4.173243045387998
12.0,4.173243045387998
1.3,5.0
40.0,5.0
5.2,4.7
20.39528931451608,4.7
0.173,4.7
5.1,4.6
5.8,4.6
1.2,4.6
5.8,4.6
1.9,3.8
3.6,4.1
2.5,3.4
2.1,4.5
1.1,4.5
17.0,4.5
2.1,4.0
2.8,4.7
20.39528931451608,4.4
5.5,4.4
41.0,4.7
14.0,4.7
0.597,4.2
2.7,4.2
3.2,4.0
0.809,3.6
2.2,4.7
8.2,4.4
2.8,4.3
4.0,4.4
1.8,4.4
0.07,4.4
2.3,4.3
1.3,3.3
0.122,3.6
11.0,4.5
8.2,4.3
0.411,3.6
2.3,4.3
5.7,4.4
20.39528931451608,4.1
2.7,4.2
1.9,4.8
19.0,4.2
2.3,4.173243045387998
49.0,3.7
28.0,4.5
41.0,4.1
25.0,4.6
25.0,4.5
38.0,4.7
28.0,4.3
55.0,4.3
58.0,4.6
27.0,4.1
25.0,4.2
31.0,4.3
94.0,4.2
25.0,4.3
21.0,3.6
45.0,4.2
45.0,4.2
24.0,4.0
83.0,4.6
88.0,4.3
51.0,4.4
63.0,4.5
21.0,4.3
51.0,4.2
98.0,4.7
27.0,4.6
9.3,4.5
87.0,4.1
55.0,4.5
26.0,3.4
20.39528931451608,4.2
62.0,3.9
22.0,4.4
40.0,4.1
5.5,4.3
18.0,3.9
74.0,4.0
16.0,4.173243045387998
64.0,5.0
16.0,4.2
25.0,4.3
12.0,4.5
18.0,4.5
77.0,4.173243045387998
85.0,4.5
85.0,3.5
26.0,3.6
2.0,1.9
3.9,4.3
11.0,3.2
18.0,1.6
8.7,4.2
3.9,4.9
4.0,4.4
20.39528931451608,3.6
53.0,3.4
4.9,4.173243045387998
52.0,4.7
23.0,2.9
13.0,4.3
30.0,4.4
18.0,4.3
4.1,4.6
13.0,4.6
20.0,4.2
21.0,3.5
12.0,4.173243045387998
18.0,2.9
41.0,4.4
12.0,4.7
14.0,4.5
20.39528931451608,4.4
20.39528931451608,2.0
6.0,4.7
17.0,4.4
0.4,4.4
42.0,4.4
54.0,4.173243045387998
11.0,4.5
37.0,3.5
13.0,4.2
6.5,3.7
16.0,4.4
19.0,3.4
3.3,4.3
35.0,3.6
6.3,4.6
12.0,4.6
5.0,4.2
43.0,4.3
2.9,3.8
4.1,1.4
8.5,4.4
7.0,4.173243045387998
19.0,4.0
16.0,4.173243045387998
14.0,4.6
0.801,3.9
5.6,3.8
36.0,4.7
3.2,4.2
7.0,4.3
2.9,4.1
35.0,4.3
21.0,4.2
5.8,4.173243045387998
4.7,3.6
20.0,4.6
3.9,4.173243045387998
12.0,4.3
7.8,5.0
24.0,5.0
12.0,5.0
20.39528931451608,4.5
4.9,3.8
3.3,3.9
5.4,4.173243045387998
2.4,4.173243045387998
27.0,4.8
22.0,4.1
1.2,4.0
2.5,4.8
14.0,4.8
6.8,4.4
1.2,4.173243045387998
0.787,4.1
4.9,4.173243045387998
5.3,4.173243045387998
6.5,4.173243045387998
69.0,4.4
14.0,4.3
3.4,3.7
50.0,4.3
8.1,4.173243045387998
1.7,4.173243045387998
18.0,4.3
18.0,2.7
36.0,4.4
8.1,4.173243045387998
5.1,4.5
1.6,4.173243045387998
61.0,4.2
4.1,4.173243045387998
10.0,3.7
0.237,4.173243045387998
3.4,5.0
18.0,4.173243045387998
3.5,4.2
3.4,3.9
9.1,4.173243045387998
15.0,4.5
14.0,4.173243045387998
3.8,3.5
10.0,4.7
26.0,4.2
20.39528931451608,4.4
3.3,4.7
15.0,4.6
19.0,4.0
3.7,4.173243045387998
20.39528931451608,2.5
2.1,4.173243045387998
11.0,4.173243045387998
43.0,3.8
6.9,4.7
40.0,4.5
20.39528931451608,4.6
36.0,4.6
1.5,5.0
37.0,3.9
22.0,5.0
3.3,4.173243045387998
2.6,2.3
34.0,4.173243045387998
2.9,3.6
12.0,4.0
3.7,3.7
17.0,4.2
23.0,4.1
17.0,4.4
5.0,4.6
18.0,4.2
33.0,4.4
26.0,4.3
32.0,4.0
38.0,4.5
21.0,3.9
41.0,3.7
1.7,4.6
4.3,4.173243045387998
9.9,3.8
5.9,4.7
2.7,4.173243045387998
12.0,3.4
16.0,4.5
19.0,4.1
2.8,4.3
3.6,4.6
37.0,4.3
4.3,4.3
1.7,4.0
3.1,4.173243045387998
30.0,3.5
5.2,2.3
2.8,4.173243045387998
18.0,3.9
3.4,4.1
41.0,4.5
13.0,4.6
6.7,4.4
9.8,3.1
14.0,4.3
26.0,3.3
22.0,5.0
8.7,4.173243045387998
88.0,4.2
18.0,3.8
18.0,3.3
1.3,4.173243045387998
4.5,5.0
7.8,1.0
23.0,4.5
20.39528931451608,4.6
20.39528931451608,4.3
0.05,4.4
70.0,4.1
47.0,4.5
42.0,4.2
3.7,3.7
39.0,4.1
22.0,3.9
22.0,4.5
12.0,3.6
14.0,3.2
4.3,3.5
20.39528931451608,3.7
8.5,4.6
6.7,4.8
7.5,4.1
88.0,4.4
1.1,4.3
8.3,4.173243045387998
5.7,4.0
0.643,3.1
44.0,4.2
11.0,4.1
28.0,4.173243045387998
40.0,3.5
9.1,4.3
2.1,3.8
32.0,4.3
7.8,4.8
2.4,2.3
53.0,4.3
6.0,4.4
25.0,3.6
3.3,5.0
34.0,4.173243045387998
3.6,4.3
6.2,4.2
68.0,4.3
19.0,4.7
3.6,3.9
17.0,4.4
31.0,4.4
18.0,4.3
6.0,2.6
29.0,4.3
77.0,4.173243045387998
42.0,3.8
14.0,4.2
29.0,4.2
5.7,4.1
36.0,4.0
8.9,4.4
5.1,4.7
19.0,4.173243045387998
4.3,2.6
62.0,4.3
29.0,5.0
7.8,3.7
20.0,4.3
0.986,4.1
18.0,4.3
14.0,3.8
9.3,4.5
17.0,5.0
1.4,4.173243045387998
16.0,4.173243045387998
4.0,3.9
8.3,3.8
9.6,4.6
11.0,4.173243045387998
20.0,4.6
14.0,4.7
17.0,5.0
15.0,4.173243045387998
13.0,4.5
11.0,4.173243045387998
11.0,3.5
1.6,3.3
28.0,4.173243045387998
20.39528931451608,4.8
11.0,3.9
4.9,4.173243045387998
8.6,4.5
23.0,4.173243045387998
24.0,3.4
1.6,5.0
8.4,5.0
0.097,4.173243045387998
20.0,4.173243045387998
44.0,4.8
88.0,3.6
4.8,4.173243045387998
32.0,4.3
25.0,4.0
27.0,4.5
7.3,4.6
14.0,4.7
15.0,3.8
20.39528931451608,3.4
16.0,4.7
25.0,4.0
14.0,4.6
2.9,2.0
18.0,4.3
35.0,2.0
25.0,3.6
14.0,4.7
6.5,3.5
5.5,4.0
28.0,3.5
17.0,4.3
7.3,4.1
24.0,4.6
2.1,3.8
24.0,4.3
2.8,3.8
7.2,1.0
8.6,3.8
2.3,3.3
12.0,4.8
20.39528931451608,3.0
20.39528931451608,4.0
70.0,3.6
34.0,3.8
2.6,4.3
35.0,3.9
24.0,4.2
7.0,4.0
20.39528931451608,4.6
3.8,4.6
26.0,4.5
5.0,3.7
4.7,4.4
5.6,4.6
5.3,3.9
2.2,4.4
26.0,4.5
5.6,4.5
26.0,4.3
8.6,3.7
21.0,3.9
4.8,3.9
15.0,4.3
20.0,4.1
20.0,4.1
5.5,4.4
5.7,4.4
11.0,4.2
4.7,4.5
4.1,4.6
6.9,4.4
12.0,4.4
20.39528931451608,4.4
5.9,3.8
2.2,2.6
7.1,4.2
7.9,4.4
25.0,4.2
26.0,4.0
4.9,4.2
25.0,4.0
8.3,4.4
6.0,4.5
3.0,3.2
19.0,4.3
4.1,3.4
6.0,2.3
4.6,4.4
26.0,4.3
4.4,4.173243045387998
10.0,4.3
5.0,3.6
16.0,4.6
22.0,4.2
8.1,4.0
4.8,3.2
6.1,1.7
4.3,2.2
6.2,3.8
3.5,4.8
2.4,4.173243045387998
38.0,4.4
9.5,4.5
0.516,4.8
0.837,4.6
2.0,3.7
17.0,4.4
6.8,3.5
1.1,3.8
0.78,3.8
3.7,4.3
0.961,4.173243045387998
2.6,4.6
4.8,4.173243045387998
7.8,4.5
22.0,4.173243045387998
20.39528931451608,3.7
1.5,4.173243045387998
9.6,4.8
20.39528931451608,4.3
2.4,5.0
20.39528931451608,3.9
55.0,3.0
0.269,4.173243045387998
3.7,5.0
21.0,4.173243045387998
96.0,4.4
1.1,4.6
0.02,3.9
12.0,3.3
20.39528931451608,4.1
0.498,3.0
13.0,4.2
4.2,4.2
11.0,4.2
0.6,4.0
18.0,3.2
3.0,4.6
14.0,3.2
72.0,4.1
20.39528931451608,3.3
54.0,4.4
12.0,4.0
37.0,4.2
6.5,4.1
6.6,4.3
50.0,3.3
4.3,4.7
7.6,4.4
5.5,3.1
94.0,3.1
35.0,3.3
55.0,3.9
11.0,3.4
12.0,3.9
21.0,4.4
27.0,3.9
5.3,3.7
30.0,4.5
10.0,4.7
11.0,4.173243045387998
9.8,4.6
68.0,4.173243045387998
3.8,5.0
33.0,3.0
24.0,4.173243045387998
35.0,3.9
20.0,4.173243045387998
3.4,5.0
2.5,3.9
32.0,4.173243045387998
5.8,4.173243045387998
18.0,4.173243045387998
20.0,4.173243045387998
32.0,4.173243045387998
6.9,4.173243045387998
12.0,3.8
17.0,4.173243045387998
0.592,3.6
50.0,3.9
19.0,3.8
55.0,4.173243045387998
1.0,4.8
2.0,4.173243045387998
7.5,4.173243045387998
16.0,4.173243045387998
10.0,4.173243045387998
20.39528931451608,4.5
1.1,4.0
81.0,4.7
15.0,4.8
13.0,4.7
20.0,4.7
7.1,4.5
4.5,4.0
1.3,4.173243045387998
10.0,3.2
29.0,4.173243045387998
0.749,4.173243045387998
20.0,4.7
8.1,4.5
3.8,4.173243045387998
1.6,4.5
6.1,4.9
4.9,4.2
20.39528931451608,5.0
20.0,5.0
15.0,4.173243045387998
9.3,5.0
12.0,4.173243045387998
3.9,4.173243045387998
61.0,4.2
5.8,4.7
5.0,4.173243045387998
4.4,4.173243045387998
20.39528931451608,4.5
0.642,4.173243045387998
9.4,4.173243045387998
3.3,4.173243045387998
20.39528931451608,4.5
6.4,4.5
4.0,3.8
46.0,4.5
12.0,4.173243045387998
30.0,4.3
20.39528931451608,3.9
1.4,3.9
15.0,4.2
1.8,4.5
19.0,4.1
12.0,4.1
21.0,4.6
25.0,3.3
3.4,4.5
8.7,2.2
19.0,4.4
9.8,3.9
18.0,4.5
18.0,2.8
15.0,3.3
17.0,4.173243045387998
9.3,4.173243045387998
11.0,4.173243045387998
2.0,3.1
2.2,3.2
4.4,4.4
5.4,4.1
12.0,4.173243045387998
1.4,5.0
17.0,4.173243045387998
0.881,4.173243045387998
3.3,3.8
17.0,4.173243045387998
13.0,4.173243045387998
7.3,4.3
23.0,4.6
12.0,4.173243045387998
0.072,4.173243045387998
20.39528931451608,3.7
2.2,4.9
20.39528931451608,4.3
3.5,5.0
18.0,4.173243045387998
8.6,4.173243045387998
4.8,2.9
7.3,4.4
13.0,4.4
5.3,4.173243045387998
6.2,4.6
0.656,4.5
5.0,4.0
0.601,4.173243045387998
8.3,3.5
20.39528931451608,4.8
73.0,4.8
7.4,3.5
26.0,4.6
14.0,4.4
7.3,4.3
3.1,4.7
11.0,4.4
20.39528931451608,4.0
12.0,3.5
13.0,4.6
33.0,3.9
20.39528931451608,3.5
49.0,4.6
31.0,4.2
34.0,4.6
44.0,4.0
11.0,4.2
55.0,3.8
20.39528931451608,4.1
25.0,4.1
56.0,4.2
20.0,4.0
2.3,3.6
0.221,3.3
1.5,4.7
31.0,4.5
7.5,3.9
0.228,4.3
2.6,4.173243045387998
2.3,3.9
2.8,4.3
16.0,4.173243045387998
2.2,4.173243045387998
4.5,3.1
33.0,4.4
72.0,3.7
3.3,4.6
6.6,4.6
5.2,2.7
8.0,4.173243045387998
0.108,4.173243045387998
3.5,4.1
11.0,4.2
10.0,1.9
9.4,4.6
10.0,4.173243045387998
20.39528931451608,4.2
0.94,4.173243045387998
8.7,4.4
6.3,4.2
4.1,3.9
37.0,2.4
3.2,5.0
11.0,3.9
2.6,4.173243045387998
3.0,3.7
14.0,5.0
47.0,4.0
2.5,3.0
2.3,4.1
49.0,4.8
44.0,4.5
3.0,3.5
2.3,4.173243045387998
15.0,4.173243045387998
10.0,4.173243045387998
7.6,4.5
59.0,4.5
36.0,4.3
32.0,4.4
9.5,4.4
5.8,4.2
35.0,4.5
63.0,4.3
9.7,4.3
91.0,4.2
63.0,4.9
20.39528931451608,4.1
3.1,1.4
88.0,4.0
12.0,5.0
4.1,4.173243045387998
20.39528931451608,4.2
23.0,4.3
7.2,3.8
6.4,4.1
3.4,4.2
6.1,4.1
22.0,4.3
6.9,3.6
91.0,4.3
72.0,4.6
10.0,4.4
2.2,5.0
8.5,4.4
12.0,4.5
21.0,4.173243045387998
11.0,4.7
2.3,4.173243045387998
16.0,5.0
32.0,4.173243045387998
17.0,4.173243045387998
1.3,3.4
18.0,3.1
10.0,4.5
1.2,5.0
8.7,4.3
42.0,4.4
20.39528931451608,4.3
5.3,4.0
20.39528931451608,4.5
20.39528931451608,4.0
5.8,4.1
96.0,3.8
20.39528931451608,4.6
10.0,4.1
80.0,4.3
6.1,4.3
1.5,4.2
31.0,4.3
26.0,4.4
2.9,3.9
20.39528931451608,4.5
36.0,3.5
14.0,4.2
0.176,4.1
44.0,4.1
82.0,4.7
3.3,4.5
18.0,3.3
8.3,4.2
0.033,4.173243045387998
14.0,4.173243045387998
8.3,4.6
9.9,4.173243045387998
8.0,4.3
1.5,4.3
3.6,4.0
15.0,4.7
6.7,5.0
0.663,4.173243045387998
1.4,4.173243045387998
20.0,4.173243045387998
6.0,4.173243045387998
14.0,4.173243045387998
1.5,4.173243045387998
2.3,4.173243045387998
27.0,5.0
76.0,4.9
15.0,4.173243045387998
32.0,4.173243045387998
6.3,4.173243045387998
24.0,4.173243045387998
1.4,4.173243045387998
36.0,4.173243045387998
15.0,4.3
3.0,4.173243045387998
14.0,4.173243045387998
10.0,4.173243045387998
5.2,4.173243045387998
2.9,4.173243045387998
3.3,4.5
5.7,4.173243045387998
36.0,4.1
5.7,4.3
2.9,4.173243045387998
3.3,4.173243045387998
4.5,4.173243045387998
20.39528931451608,4.5
1.6,4.173243045387998
2.8,4.173243045387998
20.39528931451608,3.9
1.1,3.7
4.1,4.2
1.1,3.6
6.8,3.6
28.0,2.1
32.0,4.7
12.0,3.2
22.0,3.0
1.4,4.3
1.2,3.0
20.0,4.3
7.6,3.9
2.9,3.3
20.39528931451608,4.3
2.5,4.0
11.0,3.7
34.0,2.8
21.0,4.4
4.5,5.0
22.0,3.9
0.034,4.2
14.0,4.8
12.0,4.0
20.39528931451608,4.173243045387998
1.3,3.0
3.1,4.5
11.0,2.6
5.9,5.0
3.0,4.173243045387998
12.0,4.173243045387998
1.1,5.0
26.0,4.1
4.5,4.173243045387998
5.9,4.5
5.7,5.0
20.39528931451608,4.7
37.0,4.5
20.39528931451608,4.4
77.0,4.4
43.0,4.3
20.0,4.2
8.0,3.0
17.0,4.1
10.0,4.2
34.0,4.2
81.0,4.0
20.39528931451608,4.3
35.0,4.1
100.0,3.6
48.0,4.3
59.0,5.0
14.0,3.9
10.0,4.173243045387998
16.0,4.1
24.0,3.8
2.3,5.0
4.1,3.7
28.0,4.3
27.0,4.2
27.0,4.3
6.7,2.5
23.0,4.3
4.9,4.173243045387998
85.0,4.3
41.0,4.2
14.0,4.6
94.0,4.0
45.0,2.9
0.942,4.173243045387998
26.0,4.5
5.9,3.8
36.0,4.173243045387998
52.0,4.7
63.0,3.9
26.0,4.5
20.39528931451608,4.2
53.0,4.4
4.0,4.8
51.0,4.2
39.0,4.5
5.0,4.5
5.7,4.6
87.0,4.1
7.1,4.3
61.0,4.7
20.39528931451608,4.4
30.0,4.2
52.0,4.3
44.0,4.5
4.6,4.8
90.0,4.5
20.39528931451608,4.6
91.0,4.7
30.0,4.4
20.0,4.1
28.0,4.3
16.0,4.2
16.0,4.2
7.9,3.6
57.0,2.8
16.0,3.9
25.0,3.8
34.0,4.4
29.0,3.7
87.0,2.7
38.0,3.8
18.0,3.2
19.0,3.9
70.0,2.3
3.3,4.1
14.0,4.3
66.0,3.1
4.3,4.6
48.0,4.1
31.0,4.4
3.3,3.2
25.0,4.5
11.0,3.7
17.0,4.173243045387998
16.0,4.173243045387998
3.5,4.173243045387998
33.0,4.4
6.4,4.5
3.9,5.0
1.5,4.8
6.6,4.173243045387998
23.0,4.6
2.4,4.0
35.0,4.1
1.1,4.173243045387998
11.0,4.1
13.0,4.173243045387998
34.0,4.173243045387998
7.1,4.8
4.2,4.173243045387998
17.0,4.173243045387998
3.0,4.173243045387998
5.3,4.3
30.0,2.8
3.3,4.173243045387998
2.5,4.173243045387998
2.0,4.7
20.39528931451608,4.5
6.3,4.2
20.39528931451608,4.3
2.3,3.8
7.2,3.8
20.39528931451608,4.2
2.2,3.8
6.2,4.0
1.7,4.0
10.0,4.6
3.2,4.0
30.0,4.3
11.0,4.3
2.4,3.9
1.7,5.0
3.3,4.0
13.0,4.1
3.2,3.9
7.9,4.2
5.2,4.3
22.0,4.5
1.6,4.4
9.4,4.1
1.1,4.5
3.3,4.6
5.5,4.1
4.2,3.9
10.0,4.7
5.0,3.9
2.9,4.3
30.0,2.9
5.4,4.4
3.7,3.7
2.9,4.4
3.0,4.1
4.2,4.173243045387998
11.0,2.8
3.0,4.9
6.3,3.4
20.0,2.8
97.0,2.5
0.259,4.7
4.9,3.1
11.0,4.173243045387998
36.0,3.2
0.164,4.3
3.0,3.9
16.0,3.6
0.458,3.2
0.245,4.173243045387998
5.2,3.5
5.7,3.3
3.3,4.173243045387998
27.0,4.173243045387998
10.0,4.173243045387998
7.8,4.173243045387998
8.5,2.4
5.9,4.4
0.629,2.8
1.7,5.0
92.0,4.173243045387998
21.0,4.4
1.2,4.173243045387998
33.0,4.173243045387998
35.0,4.173243045387998
20.39528931451608,4.173243045387998
2.4,4.173243045387998
11.0,4.173243045387998
23.0,4.173243045387998
4.0,5.0
20.39528931451608,4.173243045387998
17.0,3.3
4.1,2.9
0.028,4.1
1.8,4.6
3.4,4.173243045387998
32.0,2.2
0.288,4.3
4.2,5.0
17.0,2.5
18.0,4.173243045387998
37.0,3.0
15.0,3.7
3.8,5.0
21.0,4.173243045387998
4.2,4.173243045387998
28.0,4.173243045387998
2.3,4.173243045387998
0.775,5.0
10.0,4.173243045387998
5.9,4.173243045387998
33.0,4.1
7.5,4.173243045387998
19.0,4.173243045387998
3.8,4.173243045387998
4.0,4.1
20.39528931451608,2.6
62.0,4.6
20.39528931451608,4.5
7.6,4.173243045387998
27.0,4.5
2.1,4.173243045387998
15.0,3.3
3.4,4.173243045387998
30.0,4.4
18.0,4.7
5.3,4.7
31.0,4.0
50.0,4.5
22.0,4.3
2.6,4.6
86.0,4.7
71.0,4.4
32.0,4.0
9.2,4.2
16.0,4.1
20.39528931451608,4.3
3.5,4.7
20.39528931451608,4.1
5.9,3.1
78.0,4.0
4.9,4.4
3.0,4.4
6.3,4.6
20.39528931451608,4.0
8.4,4.6
4.0,4.3
1.9,4.3
0.201,3.9
5.0,4.5
4.0,4.7
30.0,4.3
9.0,4.6
8.5,4.2
20.39528931451608,4.3
13.0,4.2
3.4,4.1
20.0,4.6
4.4,4.4
8.3,3.7
19.0,4.4
6.4,3.9
2.4,4.3
5.3,4.3
5.2,4.5
41.0,4.5
1.9,4.5
39.0,4.7
5.8,4.3
11.0,4.4
6.9,4.5
15.0,4.3
4.7,4.3
8.2,4.2
18.0,4.2
4.4,4.3
15.0,4.2
9.4,4.7
3.0,4.1
12.0,4.3
3.4,4.1
5.1,3.8
2.0,4.5
3.2,4.1
5.2,4.173243045387998
11.0,4.3
14.0,4.5
7.7,4.1
12.0,4.4
3.8,4.3
8.1,4.4
5.4,4.3
5.7,4.173243045387998
10.0,4.1
8.7,4.6
3.8,4.7
5.6,4.2
3.8,3.7
4.1,4.7
11.0,4.4
5.7,4.7
3.8,4.2
9.1,4.6
2.5,4.5
6.7,4.8
11.0,3.7
7.7,4.3
7.0,4.2
13.0,4.1
20.0,2.3
59.0,4.3
3.9,4.6
27.0,4.5
16.0,4.0
63.0,4.2
12.0,4.6
30.0,4.2
44.0,4.5
17.0,4.4
6.3,4.0
2.6,4.173243045387998
20.0,2.8
16.0,3.8
13.0,4.1
6.3,3.8
2.7,3.4
56.0,4.5
1.1,4.3
26.0,3.1
56.0,4.6
0.785,3.3
25.0,3.9
4.7,4.2
6.0,4.9
4.9,3.9
20.39528931451608,3.7
96.0,4.6
76.0,4.4
4.2,4.0
3.9,4.173243045387998
24.0,4.2
23.0,4.6
13.0,4.4
19.0,4.6
20.39528931451608,4.5
7.6,3.7
96.0,4.1
35.0,4.2
20.39528931451608,4.0
81.0,4.5
95.0,4.6
10.0,4.5
21.0,4.4
4.7,3.3
27.0,4.2
25.0,4.2
3.4,4.0
33.0,4.0
5.7,4.0
3.1,3.5
20.39528931451608,4.5
4.3,3.9
4.5,3.9
46.0,4.1
33.0,4.4
58.0,4.2
9.3,4.4
6.2,4.3
6.7,4.1
41.0,4.0
6.0,4.3
60.0,4.5
31.0,4.6
36.0,3.7
4.3,3.8
1.5,3.4
68.0,4.3
1.2,3.8
12.0,4.7
22.0,4.4
45.0,4.4
62.0,4.1
80.0,4.4
34.0,4.0
3.5,3.9
67.0,4.3
58.0,4.2
5.1,3.3
5.5,4.0
12.0,4.6
19.0,4.1
19.0,4.1
8.8,3.4
11.0,3.4
12.0,4.1
32.0,4.0
22.0,3.4
38.0,3.2
